"Name","Description","Summary","wtdprop","n_colleges","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5"
"ACT14","Act: Discussed course content with students outside of class","ACT14.occasionally",0.29238510549658,318,0.419182578089157,-0.0166114700147506,-0.0488707347384729,-0.0137589551151071,-0.0188085049075498,0.0709633056789106,0.102551876234799,-0.0606568529748531,-0.0996748399249963,-0.111105126997175,-0.117303717902575,-0.0443774072655211,-0.0275026280899238,-0.0443872578962866,-0.00749622874380797,-0.0211869023930942,-0.0165075903153771,0.00179281957569679,0.054373765992217,0.142075348566522,-0.0867036979528433,-0.0848294773884912,-0.0848294773884912,-0.0848294773884912,-0.0848294773884912,-0.0848294773884912,0.00685562262403662,-0.000455020014644666,0.0210948589448042,0.0988705724175388,-0.0534756536908217,0.0577584741618316,-0.0894903457970146,-0.00953874558710942,0.0273266203531929,0.00229092206609251,-0.0995012700868987,-0.00029128764929039,0.0633178938359488,0.071457363387708,-0.0308069370913069,0.440139135389132,0.375691598316822,0.193329344248969,-0.000284621819143121,-0.310376594251403
"ACT14","Act: Discussed course content with students outside of class","ACT14.frequently",0.687162765064214,318,-0.473146186148783,0.0311623956198332,0.0725886128294376,0.00865225217575713,-0.0102524096713887,-0.093139814027526,-0.11972073398486,0.0836893759224464,0.127549966861639,0.14253260599312,0.154934017570012,0.0579039138519179,0.0449285341158632,0.0618549587140959,0.0267758684615427,0.0416615496613473,0.02170457663799,-0.0204951740055598,-0.0683276499380708,-0.155887233270529,0.104933392843276,0.0826368776728111,0.0826368776728111,0.0826368776728111,0.0826368776728111,0.0826368776728111,-0.0104358393707278,-0.0167849163439206,-0.0425245511668064,-0.100198086648648,0.0681539319324624,-0.0558292338460791,0.0670364842010943,-0.012918532758939,-0.0370746171840137,0.015793922341254,0.100937656071288,-0.0311769633283512,-0.0794543366449207,-0.0868396648882398,0.0512138300075978,-0.505474804219753,-0.433344339425997,-0.213517992030345,0.0127044740971277,0.349692932166501
"ACT16","Act: Failed to complete homework on time","ACT16.notatall",0.395818581077898,318,0.196357540220703,-0.0127603852938161,-0.0915097627344559,-0.149180681060372,0.00555756279765975,0.13102774955352,0.329264657370826,-0.158715013433698,-0.222974463183027,-0.242268192037435,-0.242342590012411,-0.0890581388167228,-0.122873475782398,-0.105907359231176,-0.0417014734639973,-0.0437166038815515,-0.0743871974703484,0.00219497121051531,0.136036003430786,0.203408919691703,-0.132957041505776,-0.0476400243715975,-0.0476400243715975,-0.0476400243715975,-0.0476400243715975,-0.0476400243715975,-0.111270567628271,0.0320182511617167,0.125533312272427,0.310268923249057,-0.174016743960299,-0.176255599723742,-0.0816027289923991,0.10595080398165,0.301417227145579,-0.121221117746462,-0.187324709388936,-0.0259693216044178,0.0770093993670673,0.294658956612631,-0.114442774903741,0.217867026767221,0.275932980541616,0.269801672039112,0.212758642230361,-0.315067350954077
"ACT16","Act: Failed to complete homework on time","ACT16.occasionally",0.541159680549799,318,-0.21549604167027,-0.0533864659959507,0.00196698432016005,0.177807507925556,0.0507268300232489,-0.0222245377783844,-0.221074562475124,0.0562815658634548,0.119329653357432,0.135980207298211,0.143013940767463,0.0326323473861279,0.040041488888176,0.010330386271941,-0.042120342082821,-0.0406966093668739,0.0542252524928448,0.0163842069071334,-0.0354935273959027,-0.121493429365554,0.048485114033033,0.052624088795188,0.052624088795188,0.052624088795188,0.052624088795188,0.052624088795188,0.139539143064494,0.0249998930156121,-0.020507112097842,-0.21085674053397,0.0664787652865556,0.206996545852865,0.124084208235182,-0.016548304587412,-0.197374633680542,0.0234761738560084,0.214464349244787,0.0716367668939668,0.0186023984471189,-0.192318746725428,0.0171973339753599,-0.193144014477329,-0.217281242384095,-0.167024618077419,-0.11092171662192,0.219278181145719
"ACT16","Act: Failed to complete homework on time","ACT16.frequently",0.0630217383723026,318,-0.0741753720731188,0.16697058549709,0.271480513751285,0.0224599947308187,-0.138830144472657,-0.342019476537198,-0.461919963322913,0.343645267033162,0.385904484343993,0.404077387470216,0.387377896483239,0.190295775698935,0.27453675132378,0.294814854925683,0.227218726298335,0.229875520333149,0.0940576987929935,-0.0460477853591519,-0.325209533766187,-0.321641473127823,0.284656582612469,0.0171765584359881,0.0171765584359881,0.0171765584359881,0.0171765584359881,0.0171765584359881,0.000110536109805412,-0.156796890679224,-0.329567395290819,-0.429168559992138,0.365296299830908,0.0339504818822197,-0.0522524204847931,-0.279984889278652,-0.434890232926688,0.309407516276586,0.0493930325932913,-0.0939812650391102,-0.277205117353756,-0.426656154687996,0.304055431433266,-0.192881477135396,-0.310070687608158,-0.412487735269729,-0.375299582660919,0.423389094499869
"ACT18","Act: Felt discriminated against by faculty","ACT18.notatall",0.740966385003238,116,-0.0231457818639949,0.130977738628175,0.0358646068573124,0.108198626152536,-0.00431829047386874,-0.089459589093513,-0.124947104720325,0.0640837441460893,0.116014522682672,0.138817962007998,0.162844385978483,0.170429724807108,-0.00412602932044897,-0.00923537561184488,-0.0193006113646362,0.0299528915518749,-0.0830182291997986,-0.0827947126894811,0.0166677905934693,-0.0949726321103848,0.0971031428369848,0.195574146821972,0.195574146821972,0.195574146821972,0.195574146821972,0.195574146821972,0.0776869771086542,0.0789923986653699,-0.0962955120295213,-0.0766931500994274,0.0356066811554206,0.138794753975607,0.0244149831645458,-0.061460358598727,-0.0989677752113869,0.0331699513176139,0.122654460247376,0.0246086680099226,-0.0973188055131601,-0.126236557166279,0.0536705938970284,-0.0565763116405873,-0.130637790663763,-0.129506777744095,-0.0519428289799813,0.117486691174684
"ACT18","Act: Felt discriminated against by faculty","ACT18.occasionally",0.232356862706165,116,0.0079674269267281,-0.134953738067337,-0.0300896651528974,-0.0829363941084858,-0.0114033836627941,0.070964169234646,0.113318040997112,-0.0538566151040868,-0.103961034082486,-0.125346272852157,-0.154749084132856,-0.163946494225785,0.0125855395229082,0.0123278982225227,0.0191910350601138,-0.0300256525422743,0.10110048428075,0.0756749851655791,-0.0448611229839827,0.0791815792020515,-0.0809596562590692,-0.191457674094584,-0.191457674094584,-0.191457674094584,-0.191457674094584,-0.191457674094584,-0.0487507613815441,-0.104317207478278,0.0970400089544084,0.0653997993121978,-0.0288658766338908,-0.112363171326242,-0.0342355057604184,0.0535345861292138,0.0904719324408272,-0.0293738216083468,-0.0948442047238078,-0.0310431346346716,0.0824779709775515,0.108784082107114,-0.0458053020410449,0.0359735201043278,0.0968180210987704,0.10789128421682,0.0363728485044873,-0.0877574493249962
"ACT18","Act: Felt discriminated against by faculty","ACT18.frequently",0.0266767522905971,116,0.0667695843020967,-0.0613106214597311,-0.0409629881061796,-0.151193415314763,0.0578570710248247,0.116584442211858,0.112806146355518,-0.0728707587008637,-0.109164628887558,-0.127272138461425,-0.12215138204412,-0.120835149850838,-0.0274230541681494,-0.00558179034569728,0.0114841569895363,-0.0169672000637831,-0.0159512355083289,0.0726852064447333,0.0897166353399622,0.110229380241727,-0.112695785406403,-0.12695760640053,-0.12695760640053,-0.12695760640053,-0.12695760640053,-0.12695760640053,-0.146588937867618,0.0437754682179444,0.0527495020426733,0.0838767883784622,-0.0442165822404549,-0.17290538205436,0.0205502043195814,0.0632565575357534,0.0868318945107744,-0.0324438532470832,-0.168480292336108,0.00851266104583972,0.108231669674338,0.134058488908282,-0.0585642753541847,0.105098403571761,0.194237220518431,0.150601670401019,0.084707787549715,-0.172267671009439
"ACT19","Act: Felt discriminated against by students","ACT19.notatall",0.752318928543489,116,-0.0726111317031474,-0.0720948298779952,0.0935048560588158,-0.20304434653973,-0.196404012335458,-0.0293372499401547,0.158693790041391,0.0264668894110914,0.000893744264186351,-0.00868904431257042,-0.0333045167644603,0.0197900982668778,0.0544871757375304,0.0508917148542722,0.120373411207235,0.104044739569941,-0.0838292067470665,-0.20105168033901,0.131406983267204,0.176446869593963,-0.037766079000487,-0.0373285965581066,-0.0373285965581066,-0.0373285965581066,-0.0373285965581066,-0.0373285965581066,-0.177462305733805,-0.0709946464751009,-0.0440052733874564,0.188807559539715,-0.0154397444647224,-0.186633251492369,-0.170340780751576,-0.0988328932163982,0.128020231097571,0.0567199786756512,-0.168133268124513,-0.20092176835638,-0.0752988866370882,0.173887181137195,0.031814839803736,-0.0710100483432383,-0.0723431892117207,0.0662053048771308,0.26011512406,-0.0667825159394623
"ACT19","Act: Felt discriminated against by students","ACT19.occasionally",0.222095914282841,116,0.0513175434622258,0.0468593863196756,-0.14595611121004,0.224373334927944,0.234336495580377,0.0796065583264235,-0.0903182128934802,-0.0855851130469028,-0.0634877693695664,-0.0567860230099389,-0.0302024470852457,-0.0482915952260385,-0.102865583463646,-0.102671117605751,-0.167099228503505,-0.16216012626542,0.0753239505774767,0.236905937985874,-0.0898565210165566,-0.137191099888689,-0.00924436890099586,0.0567758788857917,0.0567758788857917,0.0567758788857917,0.0567758788857917,0.0567758788857917,0.202397766935592,0.103987185282989,0.0925830592755022,-0.143681655321018,-0.0378525371586043,0.183960256184392,0.190067634716489,0.158981546956548,-0.053824578367609,-0.117700251374681,0.190114946521727,0.245362578506704,0.126444882766047,-0.108844379172986,-0.0949452717369396,0.0670833429162441,0.0792979432725649,-0.0148649248156904,-0.207579481472753,0.0316842018646488
"ACT19","Act: Felt discriminated against by students","ACT19.frequently",0.0255851571736701,116,0.12328015781211,0.138536365696184,0.156046097369448,0.0259872553335376,-0.0430512517566384,-0.182225614295545,-0.355501868083458,0.218657624190082,0.246217610596434,0.262766600574706,0.268351443147103,0.101606685497639,0.161141589813936,0.176494703598803,0.118917492043208,0.172657476013388,0.0789577294339958,-0.0323412705994987,-0.234986345243304,-0.250354157099306,0.205751867355037,-0.0564153091594628,-0.0564153091594628,-0.0564153091594628,-0.0564153091594628,-0.0564153091594628,-0.0020925679474158,-0.0915540679546258,-0.167608654030931,-0.280189705158339,0.218409469790631,0.111691435419686,0.014576222320749,-0.183496049961349,-0.361815295632192,0.209599166645857,0.00449279059771181,-0.0662538897074576,-0.16076942143668,-0.350601300744692,0.23157233175618,0.0539642118227698,0.0117996521867693,-0.23823167478619,-0.348042861089086,0.174529621595953
"ACT20","Act: Felt faculty took a personal interest in your progress","ACT20.notatall",0.0563704694102312,139,0.864988521754445,0.0242723962244665,-0.0983584140109263,0.0341810401310209,0.0518299938377919,0.0973354481427039,0.0985535585020994,-0.0943421494969078,-0.150614121259239,-0.17234820541989,-0.176851071767262,0.0181892326450809,-0.0180123986656088,-0.0827260377391155,-0.0433648361280329,-0.0500593260326705,-0.0940024498343315,-0.0601834676649711,0.0568050813997391,0.131092326503074,-0.03191171814991,-0.100068626971034,-0.100068626971034,-0.100068626971034,-0.100068626971034,-0.100068626971034,0.102878851465706,0.032779801319851,0.00327532937202282,0.0455874751887676,-0.0517664232642005,0.0613653507485208,-0.0534286241051334,0.0116126402362785,-0.00185642394095093,-0.00215124057826215,-0.137841907658756,0.142017279057722,0.126757184598075,-0.00994237211052554,-0.0412565059558394,0.845928917621253,0.652111261802828,0.144632673467295,-0.297858981408182,-0.431950920489754
"ACT20","Act: Felt faculty took a personal interest in your progress","ACT20.occasionally",0.422536147299107,139,0.33053495891074,0.223148637367016,0.266653256874004,-0.305331218453498,-0.302619504161173,-0.19160254109054,-0.0460252108889347,0.220224859215366,0.177588141098523,0.15302234177839,0.129025482098464,0.154869908285691,0.311452490837791,0.290052874959046,0.321701382735526,0.297070901395202,-0.107452055166786,-0.16995067468911,-0.102315643631347,-0.0327628399391306,0.17032622212803,-0.380034987414788,-0.380034987414788,-0.380034987414788,-0.380034987414788,-0.380034987414788,-0.325404622180349,-0.240580239015969,-0.260837052526468,-0.0153862727189809,0.245381666889403,-0.281092824338617,-0.384648715092033,-0.241758804289256,-0.0785324366129397,0.287613895668752,-0.293215592421147,-0.311171139426956,-0.188592322602766,-0.0673528152366966,0.251868114109567,0.257309738459541,0.189961904422164,-0.0449458258320851,-0.188555773248074,-0.0647377510528299
"ACT20","Act: Felt faculty took a personal interest in your progress","ACT20.frequently",0.521093383290662,139,-0.608906407767546,-0.166726505166813,-0.143626244200264,0.198706874988388,0.189104285081531,0.0915624269221852,-0.0108248848171637,-0.112895322264318,-0.0584962765289474,-0.0318196144462711,-0.0130639379351263,-0.116298375888628,-0.210048732190117,-0.16682304540534,-0.206150999766656,-0.185995166393954,0.116220749275684,0.145183992693048,0.0467864377662431,-0.0343101025462593,-0.105239231323941,0.309586157053928,0.309586157053928,0.309586157053928,0.309586157053928,0.309586157053928,0.18275901188855,0.154014581411141,0.181068839609556,-0.00913762722618101,-0.149084673304648,0.169879791633441,0.292451827435376,0.164080481160479,0.0557569616453473,-0.20029444706943,0.265332888677258,0.155713017707117,0.0766111452306025,0.0514651774126316,-0.158211508067735,-0.549352047534778,-0.417612880195331,-0.0316976154580393,0.261967278400122,0.233878760778253
"ACT26","Act: Felt Supported by My Family","ACT26.notatall",0.0231394886028589,132,0.658693499421621,-0.0296791847647464,-0.109578183644698,0.00294516544845389,0.0652007278225763,0.144375857334012,0.13908340627694,-0.123563646682045,-0.160132363904598,-0.186583950893372,-0.228747841507543,-0.0545803535429619,-0.0131298094823999,-0.0792623942628434,-0.068197586515101,-0.0683236606732511,0.00407734419921075,-0.0333767588052789,0.0669210253897644,0.196817481060134,-0.117614549472336,-0.213162073677929,-0.213162073677929,-0.213162073677929,-0.213162073677929,-0.213162073677929,0.0478976321809407,-0.0154490106575491,0.0925229667298596,0.0828232903394927,-0.0775725796891576,0.047046837462359,0.0225464022701749,0.0592087649318518,0.0401159149599873,-0.0553187654844218,-0.123025791528002,0.120199939301155,0.167541506352869,0.0473228737513975,-0.0784774285769441,0.727785400954934,0.626790798986752,0.245593856413931,-0.1706898364387,-0.463950883268028
